name,osm_id,mid_lat,mid_lng,node_count,data_source,highway_type,surface,lanes,maxspeed,oneway,bridge,tunnel,lit,sidewalk,cycleway,width,access,ref
,1365341233,40.43946840909091,-79.94266577272728,11,osm,footway,,,,,,,,,,,,
,1413950092,40.43837586153846,-79.94685751538462,13,osm,cycleway,,,,,,,,,,,,
,1413950093,40.43885673333333,-79.94644623333333,3,osm,cycleway,asphalt,,,,,,,,,0,,
,1450361312,40.4392976,-79.94872910000001,2,osm,footway,,,,,,,,,,,private,
,1450361313,40.440128,-79.94824820000001,6,osm,footway,concrete,,,,,,,,,,,
,1457214252,40.44059083333334,-79.93568026666667,3,osm,footway,,,,,,,,,,,,
,1457214253,40.4405049,-79.93559823333334,3,osm,footway,,,,,,,,,,,,
,1457214254,40.4418498,-79.93950556666667,3,osm,footway,concrete,,,,,,,,,,,
,1457214255,40.4418961,-79.93957334999999,2,osm,footway,,,,,,,,,,,,
,1457214256,40.441236450000005,-79.94641745000001,2,osm,footway,,,,,,,,,,,,
,1457214257,40.4413524,-79.94633876666667,3,osm,footway,,,,,,,,,,,,
,1460908174,40.44367735,-79.953241525,4,osm,footway,,,,,,,,,,,,
,1460908175,40.4441184,-79.95279445,2,osm,footway,,,,,,,,,,,,
,1461616321,40.4447516,-79.9502438,11,osm,footway,,,,,,,,,,,,
,1462958017,40.44720235,-79.94506935,2,osm,service,,,,,,,,,,,,
,1462960837,40.4459709,-79.94688380000001,3,osm,footway,asphalt,,,,,,,,,,,
,1462962230,40.4437395,-79.94566533333334,9,osm,footway,paved,,,,,,,,,,,
,1462966761,40.44079405,-79.9359692,6,osm,footway,,,,,,,,,,,,
,1462974519,40.442559499999994,-79.94050766666668,3,osm,footway,,,,,,,,,,,,
,1462975870,40.44149836666667,-79.94700133333333,3,osm,footway,,,,,,,,,,,,
,1462975872,40.44135053333333,-79.94702576666667,3,osm,path,,,,,,,,,,,,
,1462978801,40.446027349999994,-79.9440041,2,osm,service,asphalt,,,,,,,,,,private,
,1462978802,40.44593543333334,-79.94331003333333,3,osm,service,asphalt,,,,,,,,,,private,
,1462978803,40.44568446666667,-79.943603,3,osm,service,asphalt,,,,,,,,,,private,
,1462978804,40.445791525,-79.94378495000001,4,osm,service,asphalt,,,,,,,,,,private,
,1463031883,40.44634909166667,-79.93772984166667,12,osm,service,asphalt,,,,,,,,,,permissive,
,1463037181,40.43759525,-79.94765570000001,2,osm,service,,,,,,,,,,,,
,1463691474,40.44812875,-79.938939675,4,osm,service,,,,,,,,,,,,
,1463691475,40.44824345,-79.938332025,4,osm,service,,,,,,,,,,,,
,1463691476,40.44822466666667,-79.93861476666666,3,osm,service,,,,,,,,,,,,
,1463691477,40.4481958,-79.93873049999999,2,osm,service,,,,,,,,,,,,
,1463691478,40.4480191,-79.93816545,2,osm,service,,,,,,,,,,,,
,1463691479,40.44817155,-79.93818145,2,osm,service,,,,,,,,,,,,
,1469556872,40.44771827142857,-79.94301247142857,7,osm,footway,,,,,,,,,,,,
,1472093021,40.44472550909091,-79.95066435,22,osm,footway,,,,,,,,,,,,
,1472093022,40.4447052,-79.9507609,2,osm,footway,,,,,,,,,,,,
,1472093023,40.4447328,-79.95056355,2,osm,footway,,,,,,,,,,,,
,1472123630,40.4410257625,-79.9430908875,8,osm,footway,,,,,,,,,,,,
,1472123631,40.4409313,-79.94291974999999,2,osm,steps,,,,,,,,,,,,
,1472123632,40.440924550000005,-79.9428976,2,osm,footway,,,,,,,,,,,,
,1472123633,40.4410704,-79.94325359999999,2,osm,footway,,,,,,,,,,,,
,1472123636,40.441170066666665,-79.94278113333333,3,osm,footway,concrete,,,,,,,,,,,
,1472123637,40.4412043,-79.94248776666667,3,osm,footway,,,,,,,,,,,,
,1472123638,40.4412241,-79.94246480000001,2,osm,steps,,,,,,,,,,,,
